,x,y,total energy,kinetic energy
388,0.6,1.0600000000000414,-1.61004498,1.87410466420281
389,0.6,1.0550000000000417,-1.60971722,1.87515056512938
390,0.6,1.0500000000000416,-1.60938445,1.8762151251420898
391,0.6,1.0450000000000417,-1.60904655,1.8772985786069198
392,0.6,1.0400000000000418,-1.60870339,1.87840167207129
393,0.6,1.035000000000042,-1.60835485,1.87952466286237
394,0.6,1.030000000000042,-1.60800079,1.88066797892231
395,0.6,1.025000000000042,-1.60764108,1.8818320553586698
396,0.6,1.0200000000000422,-1.60727556,1.88301733600635
397,0.6,1.0150000000000423,-1.60690409,1.88422426937372
398,0.6,1.0100000000000424,-1.60652653,1.88545331297315
399,0.6,1.0050000000000423,-1.60614270,1.8867049305647399
400,0.6,1.0000000000000426,-1.60575244,1.8879795926290799
401,0.6,0.9950000000000426,-1.60535560,1.8892777764612498
402,0.6,0.9900000000000426,-1.60495198,1.89059996499093
403,0.6,0.9850000000000426,-1.60454140,1.8919466487024899
404,0.6,0.9800000000000426,-1.60412369,1.89331833074715
405,0.6,0.9750000000000426,-1.60369864,1.8947155261868698
406,0.6,0.9700000000000426,-1.60326605,1.89613868651469
407,0.6,0.9650000000000426,-1.60282571,1.897588400036
408,0.6,0.9600000000000426,-1.60237740,1.89906514806123
409,0.6,0.9550000000000426,-1.60192092,1.90056944123574
410,0.6,0.9500000000000426,-1.60145601,1.90210183215597
411,0.6,0.9450000000000426,-1.60098244,1.9036628606469301
412,0.6,0.9400000000000426,-1.60049997,1.90525307180013
413,0.6,0.9350000000000426,-1.60000834,1.90687306812478
414,0.6,0.9300000000000426,-1.59950728,1.9085233050918902
415,0.6,0.9250000000000426,-1.59899652,1.9102043949597
416,0.6,0.9200000000000426,-1.59847577,1.91191690544596
417,0.6,0.9150000000000426,-1.59794475,1.9136614096865099
418,0.6,0.9100000000000426,-1.59740315,1.9154384857642301
419,0.6,0.9050000000000424,-1.59685065,1.9172487419076099
420,0.6,0.9000000000000425,-1.59628694,1.91909271697994
421,0.6,0.8950000000000425,-1.59571167,1.92097103109564
422,0.6,0.8900000000000425,-1.59512450,1.92288427683429
423,0.6,0.8850000000000425,-1.59452506,1.9248330601454202
424,0.6,0.8800000000000425,-1.59391300,1.92681798757788
425,0.6,0.8750000000000425,-1.59328792,1.92883967147683
426,0.6,0.8700000000000425,-1.59264943,1.93089872640571
427,0.6,0.8650000000000425,-1.59199712,1.93299577788511
428,0.6,0.8600000000000425,-1.59133056,1.93513145024578
429,0.6,0.8550000000000425,-1.59064931,1.9373063741471799
430,0.6,0.8500000000000425,-1.58995293,1.9395211850260399
431,0.6,0.8450000000000425,-1.58924093,1.94177652561509
432,0.6,0.8400000000000425,-1.58851285,1.9440730407267202
433,0.6,0.8350000000000425,-1.58776816,1.9464113815209199
434,0.6,0.8300000000000425,-1.58700637,1.94879219284199
435,0.6,0.8250000000000425,-1.58622693,1.9512161444733298
436,0.6,0.8200000000000425,-1.58542928,1.95368391980902
437,0.6,0.8150000000000425,-1.58461286,1.95619619316953
438,0.6,0.8100000000000425,-1.58377707,1.9587535660664401
439,0.6,0.8050000000000425,-1.58292129,1.96135676516483
440,0.6,0.8000000000000425,-1.58204490,1.9640064746068502
441,0.6,0.7950000000000425,-1.58114724,1.96670338474584
442,0.6,0.7900000000000424,-1.58022764,1.96944819035395
443,0.6,0.7850000000000424,-1.57928538,1.97224159323599
444,0.6,0.7800000000000424,-1.57831974,1.97508430034141
445,0.6,0.7750000000000424,-1.57732999,1.9779770250406299
446,0.6,0.7700000000000424,-1.57631533,1.98092048708366
447,0.6,0.7650000000000424,-1.57527497,1.98391541211752
448,0.6,0.7600000000000424,-1.57420808,1.9869625333796799
449,0.6,0.7550000000000424,-1.57311379,1.99006259062146
450,0.6,0.7500000000000424,-1.57199123,1.9932163311164
451,0.6,0.7450000000000424,-1.57083948,1.99642450859838
452,0.6,0.7400000000000424,-1.56965757,1.99968788587127
453,0.6,0.7350000000000424,-1.56844453,2.00300723327948
454,0.6,0.7300000000000424,-1.56719935,2.00638332870429
455,0.6,0.7250000000000424,-1.56592096,2.0098169497648
456,0.6,0.7200000000000424,-1.56460828,2.01330892206524
457,0.6,0.7150000000000424,-1.56326017,2.01686002339581
458,0.6,0.7100000000000424,-1.56187548,2.02047107470624
459,0.6,0.7050000000000424,-1.56045298,2.0241429003544598
460,0.6,0.7000000000000424,-1.55899143,2.02787633476456
461,0.6,0.6950000000000424,-1.55748954,2.03167222234641
462,0.6,0.6900000000000424,-1.55594595,2.03553141822387
463,0.6,0.6850000000000424,-1.55435927,2.03945478773428
